# Renewables.ninja Solar PV (Point API) - 35.702, 51.351 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Tehran, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Tehran", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "35.7019", "lon": "51.3514", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "12", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-04-30 18:00,2019-04-30 22:30,0,0,0,7.910
2019-04-30 19:00,2019-04-30 23:30,0,0,0,7.305
2019-04-30 20:00,2019-05-01 00:30,0,0,0,6.759
2019-04-30 21:00,2019-05-01 01:30,0,0,0,6.315
2019-04-30 22:00,2019-05-01 02:30,0,0,0,6.044
2019-04-30 23:00,2019-05-01 03:30,0,0,0,5.938
2019-05-01 00:00,2019-05-01 04:30,0,0,0,5.988
2019-05-01 01:00,2019-05-01 05:30,0,0,0.001,6.259
2019-05-01 02:00,2019-05-01 06:30,0.266,0,0.037,7.806
2019-05-01 03:00,2019-05-01 07:30,2.560,0.191,0.054,11.617
2019-05-01 04:00,2019-05-01 08:30,5.171,0.433,0.065,14.304
2019-05-01 05:00,2019-05-01 09:30,7.247,0.650,0.077,16.454
2019-05-01 06:00,2019-05-01 10:30,8.575,0.801,0.091,18.056
2019-05-01 07:00,2019-05-01 11:30,9.486,0.921,0.095,19.353
2019-05-01 08:00,2019-05-01 12:30,9.831,0.975,0.095,20.400
2019-05-01 09:00,2019-05-01 13:30,9.535,0.940,0.094,21.054
2019-05-01 10:00,2019-05-01 14:30,8.681,0.832,0.091,21.354
2019-05-01 11:00,2019-05-01 15:30,7.088,0.637,0.091,21.264
2019-05-01 12:00,2019-05-01 16:30,4.928,0.398,0.091,20.741
2019-05-01 13:00,2019-05-01 17:30,2.544,0.171,0.082,19.753
2019-05-01 14:00,2019-05-01 18:30,0.480,0.004,0.055,17.126
2019-05-01 15:00,2019-05-01 19:30,0,0,0.003,14.525
2019-05-01 16:00,2019-05-01 20:30,0,0,0,14.215
2019-05-01 17:00,2019-05-01 21:30,0,0,0,14.104
2019-05-01 18:00,2019-05-01 22:30,0,0,0,13.763
2019-05-01 19:00,2019-05-01 23:30,0,0,0,13.116
2019-05-01 20:00,2019-05-02 00:30,0,0,0,12.138
2019-05-01 21:00,2019-05-02 01:30,0,0,0,11.205
2019-05-01 22:00,2019-05-02 02:30,0,0,0,10.730
2019-05-01 23:00,2019-05-02 03:30,0,0,0,10.522
2019-05-02 00:00,2019-05-02 04:30,0,0,0,10.238
2019-05-02 01:00,2019-05-02 05:30,0,0,0.001,10.008
2019-05-02 02:00,2019-05-02 06:30,0.369,0,0.047,10.802
2019-05-02 03:00,2019-05-02 07:30,2.366,0.155,0.076,14.385
2019-05-02 04:00,2019-05-02 08:30,4.825,0.384,0.086,17.061
2019-05-02 05:00,2019-05-02 09:30,6.719,0.573,0.104,18.888
2019-05-02 06:00,2019-05-02 10:30,8.045,0.717,0.120,20.132
2019-05-02 07:00,2019-05-02 11:30,8.724,0.790,0.136,20.978
2019-05-02 08:00,2019-05-02 12:30,8.840,0.795,0.150,21.508
2019-05-02 09:00,2019-05-02 13:30,8.523,0.753,0.153,21.851
2019-05-02 10:00,2019-05-02 14:30,7.802,0.673,0.143,22.025
2019-05-02 11:00,2019-05-02 15:30,6.506,0.534,0.130,21.900
2019-05-02 12:00,2019-05-02 16:30,4.708,0.355,0.114,21.441
2019-05-02 13:00,2019-05-02 17:30,2.451,0.146,0.099,20.530
2019-05-02 14:00,2019-05-02 18:30,0.536,0.003,0.062,18.065
2019-05-02 15:00,2019-05-02 19:30,0,0,0.003,15.826
2019-05-02 16:00,2019-05-02 20:30,0,0,0,15.309
2019-05-02 17:00,2019-05-02 21:30,0,0,0,14.633
2019-05-02 18:00,2019-05-02 22:30,0,0,0,13.624
2019-05-02 19:00,2019-05-02 23:30,0,0,0,12.466
2019-05-02 20:00,2019-05-03 00:30,0,0,0,11.556
2019-05-02 21:00,2019-05-03 01:30,0,0,0,11.082
2019-05-02 22:00,2019-05-03 02:30,0,0,0,10.956
2019-05-02 23:00,2019-05-03 03:30,0,0,0,10.833
2019-05-03 00:00,2019-05-03 04:30,0,0,0,10.735
2019-05-03 01:00,2019-05-03 05:30,0,0,0.001,10.429
2019-05-03 02:00,2019-05-03 06:30,0.442,0,0.054,11.485
2019-05-03 03:00,2019-05-03 07:30,2.325,0.130,0.098,15.394
2019-05-03 04:00,2019-05-03 08:30,4.712,0.355,0.108,18.711
2019-05-03 05:00,2019-05-03 09:30,6.738,0.570,0.117,21.067
2019-05-03 06:00,2019-05-03 10:30,8.151,0.733,0.130,22.617
2019-05-03 07:00,2019-05-03 11:30,8.453,0.727,0.177,23.308
2019-05-03 08:00,2019-05-03 12:30,7.094,0.429,0.307,23.109
2019-05-03 09:00,2019-05-03 13:30,4.627,0.109,0.353,22.184
2019-05-03 10:00,2019-05-03 14:30,3.398,0.046,0.291,21.373
2019-05-03 11:00,2019-05-03 15:30,2.977,0.039,0.256,20.916
2019-05-03 12:00,2019-05-03 16:30,2.154,0.024,0.193,20.300
2019-05-03 13:00,2019-05-03 17:30,1.376,0.014,0.130,19.316
2019-05-03 14:00,2019-05-03 18:30,0.512,0.001,0.062,17.268
2019-05-03 15:00,2019-05-03 19:30,0,0,0.004,14.571
2019-05-03 16:00,2019-05-03 20:30,0,0,0,13.558
2019-05-03 17:00,2019-05-03 21:30,0,0,0,12.966
2019-05-03 18:00,2019-05-03 22:30,0,0,0,12.515
2019-05-03 19:00,2019-05-03 23:30,0,0,0,11.988
2019-05-03 20:00,2019-05-04 00:30,0,0,0,11.425
2019-05-03 21:00,2019-05-04 01:30,0,0,0,11.005
2019-05-03 22:00,2019-05-04 02:30,0,0,0,10.920
2019-05-03 23:00,2019-05-04 03:30,0,0,0,11.098
2019-05-04 00:00,2019-05-04 04:30,0,0,0,11.409
2019-05-04 01:00,2019-05-04 05:30,0,0,0.001,12.402
2019-05-04 02:00,2019-05-04 06:30,0.392,0,0.050,13.045
2019-05-04 03:00,2019-05-04 07:30,1.800,0.037,0.143,15.491
2019-05-04 04:00,2019-05-04 08:30,3.861,0.176,0.201,18.185
2019-05-04 05:00,2019-05-04 09:30,5.254,0.268,0.255,20.345
2019-05-04 06:00,2019-05-04 10:30,5.539,0.224,0.332,21.315
2019-05-04 07:00,2019-05-04 11:30,5.422,0.166,0.378,21.475
2019-05-04 08:00,2019-05-04 12:30,5.348,0.143,0.393,21.493
2019-05-04 09:00,2019-05-04 13:30,5.067,0.125,0.381,21.767
2019-05-04 10:00,2019-05-04 14:30,4.793,0.119,0.360,22.175
2019-05-04 11:00,2019-05-04 15:30,2.989,0.034,0.264,21.649
2019-05-04 12:00,2019-05-04 16:30,1.603,0.009,0.157,20.213
2019-05-04 13:00,2019-05-04 17:30,0.792,0.003,0.087,17.976
2019-05-04 14:00,2019-05-04 18:30,0.203,0,0.031,15.624
2019-05-04 15:00,2019-05-04 19:30,0,0,0.001,13.817
2019-05-04 16:00,2019-05-04 20:30,0,0,0,13.162
2019-05-04 17:00,2019-05-04 21:30,0,0,0,12.859
2019-05-04 18:00,2019-05-04 22:30,0,0,0,12.409
2019-05-04 19:00,2019-05-04 23:30,0,0,0,12.048
2019-05-04 20:00,2019-05-05 00:30,0,0,0,11.854
2019-05-04 21:00,2019-05-05 01:30,0,0,0,11.869
2019-05-04 22:00,2019-05-05 02:30,0,0,0,12.378
2019-05-04 23:00,2019-05-05 03:30,0,0,0,12.688
2019-05-05 00:00,2019-05-05 04:30,0,0,0,12.576
2019-05-05 01:00,2019-05-05 05:30,0,0,0.001,12.157
2019-05-05 02:00,2019-05-05 06:30,0.416,0,0.052,12.692
2019-05-05 03:00,2019-05-05 07:30,1.963,0.073,0.122,15.388
2019-05-05 04:00,2019-05-05 08:30,4.234,0.275,0.136,17.276
2019-05-05 05:00,2019-05-05 09:30,6.190,0.473,0.144,18.740
2019-05-05 06:00,2019-05-05 10:30,7.476,0.607,0.161,19.867
2019-05-05 07:00,2019-05-05 11:30,8.319,0.706,0.168,20.754
2019-05-05 08:00,2019-05-05 12:30,8.731,0.767,0.164,21.514
2019-05-05 09:00,2019-05-05 13:30,8.497,0.744,0.160,22.099
2019-05-05 10:00,2019-05-05 14:30,7.771,0.665,0.150,22.535
2019-05-05 11:00,2019-05-05 15:30,6.418,0.515,0.141,22.595
2019-05-05 12:00,2019-05-05 16:30,4.560,0.326,0.129,22.227
2019-05-05 13:00,2019-05-05 17:30,2.465,0.142,0.106,21.304
2019-05-05 14:00,2019-05-05 18:30,0.574,0.003,0.066,18.650
2019-05-05 15:00,2019-05-05 19:30,0,0,0.005,15.169
2019-05-05 16:00,2019-05-05 20:30,0,0,0,14.074
2019-05-05 17:00,2019-05-05 21:30,0,0,0,13.406
2019-05-05 18:00,2019-05-05 22:30,0,0,0,12.871
2019-05-05 19:00,2019-05-05 23:30,0,0,0,12.570
2019-05-05 20:00,2019-05-06 00:30,0,0,0,12.383
2019-05-05 21:00,2019-05-06 01:30,0,0,0,12.423
2019-05-05 22:00,2019-05-06 02:30,0,0,0,12.383
2019-05-05 23:00,2019-05-06 03:30,0,0,0,12.144
2019-05-06 00:00,2019-05-06 04:30,0,0,0,11.700
2019-05-06 01:00,2019-05-06 05:30,0,0,0.001,11.466
2019-05-06 02:00,2019-05-06 06:30,0.415,0,0.052,12.409
2019-05-06 03:00,2019-05-06 07:30,2.393,0.162,0.072,15.754
2019-05-06 04:00,2019-05-06 08:30,4.999,0.420,0.070,18.309
2019-05-06 05:00,2019-05-06 09:30,7.097,0.646,0.078,20.073
2019-05-06 06:00,2019-05-06 10:30,8.505,0.813,0.088,21.316
2019-05-06 07:00,2019-05-06 11:30,9.349,0.923,0.094,22.289
2019-05-06 08:00,2019-05-06 12:30,9.602,0.959,0.098,22.984
2019-05-06 09:00,2019-05-06 13:30,9.332,0.925,0.097,23.429
2019-05-06 10:00,2019-05-06 14:30,8.441,0.809,0.096,23.608
2019-05-06 11:00,2019-05-06 15:30,6.981,0.633,0.092,23.513
2019-05-06 12:00,2019-05-06 16:30,5.004,0.419,0.084,23.088
2019-05-06 13:00,2019-05-06 17:30,2.630,0.190,0.074,22.165
2019-05-06 14:00,2019-05-06 18:30,0.466,0.005,0.054,19.716
2019-05-06 15:00,2019-05-06 19:30,0,0,0.005,16.898
2019-05-06 16:00,2019-05-06 20:30,0,0,0,16.066
2019-05-06 17:00,2019-05-06 21:30,0,0,0,15.371
2019-05-06 18:00,2019-05-06 22:30,0,0,0,14.646
2019-05-06 19:00,2019-05-06 23:30,0,0,0,14.128
2019-05-06 20:00,2019-05-07 00:30,0,0,0,13.763
2019-05-06 21:00,2019-05-07 01:30,0,0,0,13.500
2019-05-06 22:00,2019-05-07 02:30,0,0,0,13.282
2019-05-06 23:00,2019-05-07 03:30,0,0,0,13.040
2019-05-07 00:00,2019-05-07 04:30,0,0,0,12.694
2019-05-07 01:00,2019-05-07 05:30,0,0,0.002,12.293
2019-05-07 02:00,2019-05-07 06:30,0.411,0,0.052,13.403
2019-05-07 03:00,2019-05-07 07:30,2.451,0.163,0.078,17.014
2019-05-07 04:00,2019-05-07 08:30,4.859,0.391,0.089,19.762
2019-05-07 05:00,2019-05-07 09:30,6.882,0.606,0.100,21.583
2019-05-07 06:00,2019-05-07 10:30,8.270,0.768,0.111,22.894
2019-05-07 07:00,2019-05-07 11:30,9.071,0.869,0.120,23.855
2019-05-07 08:00,2019-05-07 12:30,9.255,0.888,0.130,24.465
2019-05-07 09:00,2019-05-07 13:30,8.614,0.776,0.157,24.673
2019-05-07 10:00,2019-05-07 14:30,6.582,0.434,0.247,24.200
2019-05-07 11:00,2019-05-07 15:30,3.868,0.107,0.280,23.096
2019-05-07 12:00,2019-05-07 16:30,2.091,0.024,0.189,21.832
2019-05-07 13:00,2019-05-07 17:30,0.924,0.005,0.098,20.084
2019-05-07 14:00,2019-05-07 18:30,0.246,0,0.036,18.084
2019-05-07 15:00,2019-05-07 19:30,0,0,0.002,16.430
2019-05-07 16:00,2019-05-07 20:30,0,0,0,15.658
2019-05-07 17:00,2019-05-07 21:30,0,0,0,15.501
2019-05-07 18:00,2019-05-07 22:30,0,0,0,14.373
2019-05-07 19:00,2019-05-07 23:30,0,0,0,13.201
2019-05-07 20:00,2019-05-08 00:30,0,0,0,12.520
2019-05-07 21:00,2019-05-08 01:30,0,0,0,11.942
2019-05-07 22:00,2019-05-08 02:30,0,0,0,11.601
2019-05-07 23:00,2019-05-08 03:30,0,0,0,11.225
2019-05-08 00:00,2019-05-08 04:30,0,0,0,11.232
2019-05-08 01:00,2019-05-08 05:30,0,0,0.002,11.394
2019-05-08 02:00,2019-05-08 06:30,0.394,0,0.050,13.075
2019-05-08 03:00,2019-05-08 07:30,2.411,0.165,0.073,17.121
2019-05-08 04:00,2019-05-08 08:30,4.859,0.399,0.081,19.705
2019-05-08 05:00,2019-05-08 09:30,6.852,0.610,0.091,21.400
2019-05-08 06:00,2019-05-08 10:30,8.285,0.779,0.100,22.568
2019-05-08 07:00,2019-05-08 11:30,9.089,0.881,0.108,23.457
2019-05-08 08:00,2019-05-08 12:30,9.345,0.916,0.112,24.108
2019-05-08 09:00,2019-05-08 13:30,9.009,0.869,0.116,24.468
2019-05-08 10:00,2019-05-08 14:30,8.083,0.745,0.119,24.494
2019-05-08 11:00,2019-05-08 15:30,6.399,0.525,0.135,24.057
2019-05-08 12:00,2019-05-08 16:30,3.974,0.230,0.168,23.151
2019-05-08 13:00,2019-05-08 17:30,2.040,0.068,0.140,21.947
2019-05-08 14:00,2019-05-08 18:30,0.590,0.001,0.069,19.555
2019-05-08 15:00,2019-05-08 19:30,0,0,0.005,16.699
2019-05-08 16:00,2019-05-08 20:30,0,0,0,15.563
2019-05-08 17:00,2019-05-08 21:30,0,0,0,14.729
2019-05-08 18:00,2019-05-08 22:30,0,0,0,13.947
2019-05-08 19:00,2019-05-08 23:30,0,0,0,13.252
2019-05-08 20:00,2019-05-09 00:30,0,0,0,12.621
2019-05-08 21:00,2019-05-09 01:30,0,0,0,12.197
2019-05-08 22:00,2019-05-09 02:30,0,0,0,11.999
2019-05-08 23:00,2019-05-09 03:30,0,0,0,11.818
2019-05-09 00:00,2019-05-09 04:30,0,0,0,11.655
2019-05-09 01:00,2019-05-09 05:30,0,0,0.002,11.611
2019-05-09 02:00,2019-05-09 06:30,0.388,0,0.049,13.160
2019-05-09 03:00,2019-05-09 07:30,2.489,0.176,0.069,17.273
2019-05-09 04:00,2019-05-09 08:30,4.913,0.405,0.081,20.047
2019-05-09 05:00,2019-05-09 09:30,6.897,0.615,0.093,21.789
2019-05-09 06:00,2019-05-09 10:30,8.268,0.775,0.105,23.054
2019-05-09 07:00,2019-05-09 11:30,8.894,0.844,0.122,23.971
2019-05-09 08:00,2019-05-09 12:30,9.061,0.860,0.133,24.630
2019-05-09 09:00,2019-05-09 13:30,8.414,0.748,0.160,24.880
2019-05-09 10:00,2019-05-09 14:30,6.690,0.470,0.225,24.636
2019-05-09 11:00,2019-05-09 15:30,4.505,0.192,0.261,23.969
2019-05-09 12:00,2019-05-09 16:30,3.237,0.108,0.217,23.451
2019-05-09 13:00,2019-05-09 17:30,1.777,0.035,0.149,22.658
2019-05-09 14:00,2019-05-09 18:30,0.507,0.001,0.062,20.987
2019-05-09 15:00,2019-05-09 19:30,0,0,0.005,19.792
2019-05-09 16:00,2019-05-09 20:30,0,0,0,19.061
2019-05-09 17:00,2019-05-09 21:30,0,0,0,18.441
2019-05-09 18:00,2019-05-09 22:30,0,0,0,17.365
2019-05-09 19:00,2019-05-09 23:30,0,0,0,15.557
2019-05-09 20:00,2019-05-10 00:30,0,0,0,14.665
2019-05-09 21:00,2019-05-10 01:30,0,0,0,14.564
2019-05-09 22:00,2019-05-10 02:30,0,0,0,14.484
2019-05-09 23:00,2019-05-10 03:30,0,0,0,13.583
2019-05-10 00:00,2019-05-10 04:30,0,0,0,13.028
2019-05-10 01:00,2019-05-10 05:30,0,0,0.001,12.886
2019-05-10 02:00,2019-05-10 06:30,0.122,0,0.022,13.232
2019-05-10 03:00,2019-05-10 07:30,0.563,0.001,0.065,14.424
2019-05-10 04:00,2019-05-10 08:30,1.134,0.004,0.116,15.125
2019-05-10 05:00,2019-05-10 09:30,2.043,0.011,0.191,15.276
2019-05-10 06:00,2019-05-10 10:30,4.531,0.087,0.353,16.777
2019-05-10 07:00,2019-05-10 11:30,5.438,0.142,0.394,18.361
2019-05-10 08:00,2019-05-10 12:30,4.801,0.086,0.387,19.154
2019-05-10 09:00,2019-05-10 13:30,3.879,0.044,0.337,19.444
2019-05-10 10:00,2019-05-10 14:30,3.365,0.034,0.297,19.545
2019-05-10 11:00,2019-05-10 15:30,4.080,0.092,0.310,20.057
2019-05-10 12:00,2019-05-10 16:30,4.205,0.195,0.221,20.852
2019-05-10 13:00,2019-05-10 17:30,2.335,0.072,0.162,20.494
2019-05-10 14:00,2019-05-10 18:30,0.707,0.001,0.081,18.991
2019-05-10 15:00,2019-05-10 19:30,0.006,0,0.007,16.580
2019-05-10 16:00,2019-05-10 20:30,0,0,0,15.609
2019-05-10 17:00,2019-05-10 21:30,0,0,0,14.242
2019-05-10 18:00,2019-05-10 22:30,0,0,0,13.216
2019-05-10 19:00,2019-05-10 23:30,0,0,0,12.318
2019-05-10 20:00,2019-05-11 00:30,0,0,0,11.394
2019-05-10 21:00,2019-05-11 01:30,0,0,0,10.863
2019-05-10 22:00,2019-05-11 02:30,0,0,0,10.837
2019-05-10 23:00,2019-05-11 03:30,0,0,0,10.885
2019-05-11 00:00,2019-05-11 04:30,0,0,0,10.855
2019-05-11 01:00,2019-05-11 05:30,0,0,0.003,10.787
2019-05-11 02:00,2019-05-11 06:30,0.460,0,0.056,12.159
2019-05-11 03:00,2019-05-11 07:30,2.022,0.084,0.116,15.122
2019-05-11 04:00,2019-05-11 08:30,3.597,0.184,0.165,17.023
2019-05-11 05:00,2019-05-11 09:30,6.122,0.475,0.135,18.743
2019-05-11 06:00,2019-05-11 10:30,8.474,0.798,0.094,20.393
2019-05-11 07:00,2019-05-11 11:30,9.398,0.926,0.093,21.531
2019-05-11 08:00,2019-05-11 12:30,9.719,0.975,0.093,22.390
2019-05-11 09:00,2019-05-11 13:30,9.467,0.946,0.091,22.956
2019-05-11 10:00,2019-05-11 14:30,8.637,0.840,0.087,23.192
2019-05-11 11:00,2019-05-11 15:30,7.220,0.670,0.081,23.108
2019-05-11 12:00,2019-05-11 16:30,5.222,0.453,0.073,22.613
2019-05-11 13:00,2019-05-11 17:30,2.760,0.212,0.064,21.628
2019-05-11 14:00,2019-05-11 18:30,0.434,0.005,0.050,19.158
2019-05-11 15:00,2019-05-11 19:30,0.010,0,0.007,15.313
2019-05-11 16:00,2019-05-11 20:30,0,0,0,14.072
2019-05-11 17:00,2019-05-11 21:30,0,0,0,13.464
2019-05-11 18:00,2019-05-11 22:30,0,0,0,12.996
2019-05-11 19:00,2019-05-11 23:30,0,0,0,12.533
2019-05-11 20:00,2019-05-12 00:30,0,0,0,12.150
2019-05-11 21:00,2019-05-12 01:30,0,0,0,11.687
2019-05-11 22:00,2019-05-12 02:30,0,0,0,11.287
2019-05-11 23:00,2019-05-12 03:30,0,0,0,11.028
2019-05-12 00:00,2019-05-12 04:30,0,0,0,10.924
2019-05-12 01:00,2019-05-12 05:30,0,0,0.003,10.974
2019-05-12 02:00,2019-05-12 06:30,0.282,0,0.039,12.650
2019-05-12 03:00,2019-05-12 07:30,2.547,0.197,0.053,16.655
2019-05-12 04:00,2019-05-12 08:30,5.024,0.434,0.063,19.824
2019-05-12 05:00,2019-05-12 09:30,7.055,0.654,0.072,21.689
2019-05-12 06:00,2019-05-12 10:30,8.485,0.827,0.080,22.988
2019-05-12 07:00,2019-05-12 11:30,9.323,0.939,0.085,23.964
2019-05-12 08:00,2019-05-12 12:30,9.597,0.979,0.088,24.628
2019-05-12 09:00,2019-05-12 13:30,9.336,0.946,0.087,25.022
2019-05-12 10:00,2019-05-12 14:30,8.515,0.840,0.084,25.137
2019-05-12 11:00,2019-05-12 15:30,7.122,0.670,0.077,24.930
2019-05-12 12:00,2019-05-12 16:30,5.155,0.454,0.069,24.384
2019-05-12 13:00,2019-05-12 17:30,2.725,0.215,0.060,23.409
2019-05-12 14:00,2019-05-12 18:30,0.398,0.006,0.047,21.169
2019-05-12 15:00,2019-05-12 19:30,0.011,0,0.008,18.015
2019-05-12 16:00,2019-05-12 20:30,0,0,0,16.769
2019-05-12 17:00,2019-05-12 21:30,0,0,0,15.799
2019-05-12 18:00,2019-05-12 22:30,0,0,0,15.015
2019-05-12 19:00,2019-05-12 23:30,0,0,0,14.407
2019-05-12 20:00,2019-05-13 00:30,0,0,0,14.050
2019-05-12 21:00,2019-05-13 01:30,0,0,0,13.927
2019-05-12 22:00,2019-05-13 02:30,0,0,0,13.856
2019-05-12 23:00,2019-05-13 03:30,0,0,0,13.715
2019-05-13 00:00,2019-05-13 04:30,0,0,0,13.408
2019-05-13 01:00,2019-05-13 05:30,0,0,0.004,13.156
2019-05-13 02:00,2019-05-13 06:30,0.317,0.001,0.042,14.505
2019-05-13 03:00,2019-05-13 07:30,2.514,0.191,0.058,18.370
2019-05-13 04:00,2019-05-13 08:30,4.945,0.423,0.069,21.004
2019-05-13 05:00,2019-05-13 09:30,6.940,0.637,0.079,22.551
2019-05-13 06:00,2019-05-13 10:30,8.277,0.792,0.091,23.492
2019-05-13 07:00,2019-05-13 11:30,9.034,0.885,0.101,24.201
2019-05-13 08:00,2019-05-13 12:30,9.193,0.902,0.110,24.767
2019-05-13 09:00,2019-05-13 13:30,8.813,0.848,0.115,25.180
2019-05-13 10:00,2019-05-13 14:30,7.879,0.724,0.119,25.323
2019-05-13 11:00,2019-05-13 15:30,6.446,0.551,0.118,25.154
2019-05-13 12:00,2019-05-13 16:30,4.605,0.357,0.109,24.692
2019-05-13 13:00,2019-05-13 17:30,2.486,0.160,0.093,23.809
2019-05-13 14:00,2019-05-13 18:30,0.558,0.003,0.065,21.770
2019-05-13 15:00,2019-05-13 19:30,0.015,0,0.008,18.440
2019-05-13 16:00,2019-05-13 20:30,0,0,0,17.196
2019-05-13 17:00,2019-05-13 21:30,0,0,0,16.301
2019-05-13 18:00,2019-05-13 22:30,0,0,0,15.217
2019-05-13 19:00,2019-05-13 23:30,0,0,0,14.457
2019-05-13 20:00,2019-05-14 00:30,0,0,0,13.906
2019-05-13 21:00,2019-05-14 01:30,0,0,0,13.563
2019-05-13 22:00,2019-05-14 02:30,0,0,0,13.397
2019-05-13 23:00,2019-05-14 03:30,0,0,0,13.344
2019-05-14 00:00,2019-05-14 04:30,0,0,0,13.413
2019-05-14 01:00,2019-05-14 05:30,0,0,0.004,13.035
2019-05-14 02:00,2019-05-14 06:30,0.496,0,0.060,14.064
2019-05-14 03:00,2019-05-14 07:30,2.286,0.130,0.096,16.596
2019-05-14 04:00,2019-05-14 08:30,4.528,0.335,0.108,18.210
2019-05-14 05:00,2019-05-14 09:30,6.366,0.516,0.124,19.698
2019-05-14 06:00,2019-05-14 10:30,7.614,0.647,0.142,21.000
2019-05-14 07:00,2019-05-14 11:30,8.236,0.707,0.163,22.057
2019-05-14 08:00,2019-05-14 12:30,7.998,0.647,0.197,22.737
2019-05-14 09:00,2019-05-14 13:30,8.041,0.673,0.180,23.475
2019-05-14 10:00,2019-05-14 14:30,7.347,0.602,0.168,23.880
2019-05-14 11:00,2019-05-14 15:30,6.099,0.471,0.154,23.878
2019-05-14 12:00,2019-05-14 16:30,4.548,0.332,0.125,23.589
2019-05-14 13:00,2019-05-14 17:30,2.522,0.157,0.098,22.916
2019-05-14 14:00,2019-05-14 18:30,0.556,0.004,0.064,21.237
2019-05-14 15:00,2019-05-14 19:30,0.019,0,0.009,18.493
2019-05-14 16:00,2019-05-14 20:30,0,0,0,17.535
2019-05-14 17:00,2019-05-14 21:30,0,0,0,16.677
2019-05-14 18:00,2019-05-14 22:30,0,0,0,15.676
2019-05-14 19:00,2019-05-14 23:30,0,0,0,14.822
2019-05-14 20:00,2019-05-15 00:30,0,0,0,14.529
2019-05-14 21:00,2019-05-15 01:30,0,0,0,14.458
2019-05-14 22:00,2019-05-15 02:30,0,0,0,13.777
2019-05-14 23:00,2019-05-15 03:30,0,0,0,12.880
2019-05-15 00:00,2019-05-15 04:30,0,0,0,12.338
2019-05-15 01:00,2019-05-15 05:30,0,0,0.004,12.113
2019-05-15 02:00,2019-05-15 06:30,0.493,0,0.059,13.574
2019-05-15 03:00,2019-05-15 07:30,2.293,0.131,0.095,16.363
2019-05-15 04:00,2019-05-15 08:30,4.426,0.318,0.115,18.313
2019-05-15 05:00,2019-05-15 09:30,6.128,0.477,0.138,19.859
2019-05-15 06:00,2019-05-15 10:30,7.344,0.599,0.159,21.084
2019-05-15 07:00,2019-05-15 11:30,7.873,0.642,0.183,21.972
2019-05-15 08:00,2019-05-15 12:30,8.234,0.693,0.181,22.764
2019-05-15 09:00,2019-05-15 13:30,8.232,0.714,0.164,23.514
2019-05-15 10:00,2019-05-15 14:30,7.521,0.640,0.152,23.955
2019-05-15 11:00,2019-05-15 15:30,6.405,0.530,0.130,24.062
2019-05-15 12:00,2019-05-15 16:30,4.769,0.375,0.105,23.666
2019-05-15 13:00,2019-05-15 17:30,2.623,0.180,0.084,22.640
2019-05-15 14:00,2019-05-15 18:30,0.521,0.005,0.060,20.451
2019-05-15 15:00,2019-05-15 19:30,0.022,0,0.009,16.512
2019-05-15 16:00,2019-05-15 20:30,0,0,0,14.662
2019-05-15 17:00,2019-05-15 21:30,0,0,0,13.341
2019-05-15 18:00,2019-05-15 22:30,0,0,0,12.242
2019-05-15 19:00,2019-05-15 23:30,0,0,0,11.285
2019-05-15 20:00,2019-05-16 00:30,0,0,0,10.326
2019-05-15 21:00,2019-05-16 01:30,0,0,0,9.819
2019-05-15 22:00,2019-05-16 02:30,0,0,0,9.676
2019-05-15 23:00,2019-05-16 03:30,0,0,0,9.602
2019-05-16 00:00,2019-05-16 04:30,0,0,0,9.559
2019-05-16 01:00,2019-05-16 05:30,0,0,0.004,9.446
2019-05-16 02:00,2019-05-16 06:30,0.400,0,0.050,11.495
2019-05-16 03:00,2019-05-16 07:30,2.415,0.164,0.071,14.620
2019-05-16 04:00,2019-05-16 08:30,4.875,0.397,0.077,16.619
2019-05-16 05:00,2019-05-16 09:30,6.972,0.622,0.082,18.477
2019-05-16 06:00,2019-05-16 10:30,8.436,0.798,0.088,20.166
2019-05-16 07:00,2019-05-16 11:30,9.247,0.905,0.093,21.617
2019-05-16 08:00,2019-05-16 12:30,9.482,0.942,0.097,22.841
2019-05-16 09:00,2019-05-16 13:30,9.198,0.910,0.096,23.747
2019-05-16 10:00,2019-05-16 14:30,8.354,0.805,0.092,24.277
2019-05-16 11:00,2019-05-16 15:30,7.000,0.646,0.085,24.368
2019-05-16 12:00,2019-05-16 16:30,5.096,0.442,0.074,23.970
2019-05-16 13:00,2019-05-16 17:30,2.724,0.211,0.063,22.971
2019-05-16 14:00,2019-05-16 18:30,0.429,0.006,0.049,20.507
2019-05-16 15:00,2019-05-16 19:30,0.022,0,0.009,16.293
2019-05-16 16:00,2019-05-16 20:30,0,0,0,14.813
